ts,n,min_w,max_w,mean_w,over_cap,over_cap10,over_cap20,junction_c
1789054515,20,271.0,345.0,323.4,6,4,0,83
1789054516,20,143.0,374.0,311.4,10,5,5,83
1789054517,20,285.0,341.0,328.1,10,1,0,83
1789054518,20,145.0,357.0,311.6,9,4,2,84
1789054519,20,307.0,357.0,331.1,8,3,2,84
1789054520,20,311.0,346.0,328.7,8,2,0,83
1789054521,20,129.0,361.0,302.9,11,6,3,83
1789054522,20,313.0,378.0,335.4,11,3,3,84
1789054523,20,270.0,357.0,328.7,10,2,1,84
1789054524,20,153.0,365.0,312.0,10,4,1,85
1789054525,20,168.0,377.0,292.9,6,3,1,76
1789054526,20,315.0,343.0,330.7,10,3,0,78
1789054527,20,323.0,342.0,330.0,11,1,0,78
1789054528,20,326.0,337.0,330.1,9,0,0,78
1789054530,20,53.0,360.0,276.7,10,3,1,84
1789054531,20,263.0,341.0,321.2,10,1,0,78
1789054532,20,261.0,339.0,322.5,11,0,0,78
1789054533,20,304.0,335.0,328.1,8,0,0,78
1789054534,20,325.0,346.0,330.2,7,1,0,78
1789054535,20,325.0,338.0,330.6,11,0,0,78
1789054536,20,325.0,339.0,329.5,8,0,0,78
1789054537,20,315.0,339.0,329.5,8,0,0,79
1789054538,20,325.0,336.0,329.5,8,0,0,78
1789054539,20,52.0,333.0,98.9,2,0,0,48
1789054540,20,50.0,54.0,51.8,0,0,0,47
1789054541,20,51.0,293.0,68.1,0,0,0,71
1789054542,20,262.0,368.0,328.4,11,4,4,82
1789054543,20,282.0,357.0,327.8,11,2,2,81
1789054544,20,117.0,366.0,317.8,11,5,1,84
1789054546,20,127.0,380.0,316.8,9,4,3,84
1789054547,20,320.0,340.0,328.5,6,0,0,84
1789054548,20,177.0,343.0,315.4,8,2,0,63
1789054549,20,277.0,352.0,328.6,11,3,1,85
1789054550,20,275.0,407.0,326.6,7,3,2,86
1789054551,20,77.0,369.0,309.2,8,3,2,84
1789054552,20,294.0,394.0,332.5,11,3,2,84
1789054553,20,242.0,356.0,324.6,9,2,1,76
1789054554,20,268.0,365.0,314.8,8,3,2,85
1789054555,20,309.0,375.0,329.6,8,5,1,85
1789054556,20,272.0,381.0,327.5,8,2,1,69
1789054557,20,225.0,357.0,316.1,7,3,1,86
1789054558,20,226.0,387.0,308.5,5,3,3,79
1789054559,20,317.0,333.0,328.7,5,0,0,79
1789054560,20,323.0,334.0,329.5,9,0,0,79
1789054561,20,324.0,338.0,329.3,7,0,0,79
1789054562,20,321.0,341.0,329.5,8,1,0,79
1789054563,20,323.0,333.0,329.4,10,0,0,79
1789054564,20,321.0,334.0,329.2,9,0,0,77
1789054565,20,235.0,339.0,320.8,10,0,0,79
1789054566,20,319.0,334.0,328.4,8,0,0,79
1789054567,20,318.0,334.0,329.0,9,0,0,79
1789054568,20,313.0,342.0,328.9,8,1,0,79
1789054569,20,325.0,340.0,330.6,8,0,0,79
1789054570,20,325.0,338.0,330.2,8,0,0,79
1789054571,20,323.0,336.0,329.4,10,0,0,79
1789054572,20,307.0,334.0,328.5,8,0,0,79
1789054573,20,325.0,343.0,330.1,9,1,0,79
1789054574,20,161.0,338.0,319.5,11,0,0,79
1789054575,20,325.0,342.0,330.5,9,1,0,79
1789054576,20,326.0,340.0,330.2,9,0,0,79
1789054577,20,326.0,334.0,329.6,7,0,0,79
1789054578,20,318.0,338.0,328.9,9,0,0,79
1789054580,20,309.0,333.0,328.6,9,0,0,79
1789054581,20,316.0,334.0,328.6,7,0,0,79
1789054582,20,322.0,334.0,329.2,6,0,0,79
1789054583,20,325.0,336.0,329.9,7,0,0,79
1789054584,20,245.0,340.0,322.6,10,0,0,79
1789054585,20,307.0,335.0,328.2,7,0,0,79
1789054586,20,305.0,333.0,328.1,8,0,0,79
1789054587,20,315.0,336.0,329.4,9,0,0,79
1789054588,20,325.0,334.0,330.1,10,0,0,79
1789054589,20,326.0,336.0,329.8,8,0,0,79
1789054590,20,325.0,342.0,331.1,10,1,0,79
1789054591,20,326.0,340.0,330.2,9,0,0,79
1789054592,20,326.0,344.0,330.4,9,1,0,79
1789054593,20,269.0,337.0,322.8,8,0,0,80
1789054594,20,316.0,338.0,329.4,9,0,0,79
1789054595,20,326.0,338.0,329.9,8,0,0,79
1789054596,20,326.0,337.0,329.9,8,0,0,80
1789054597,20,319.0,335.0,329.2,8,0,0,79
1789054598,20,325.0,341.0,330.2,8,1,0,79
1789054599,20,311.0,333.0,328.3,6,0,0,80
1789054600,20,325.0,340.0,329.9,9,0,0,79
1789054601,20,325.0,342.0,330.2,11,1,0,79
1789054602,20,67.0,333.0,312.2,6,0,0,73
1789054603,20,325.0,348.0,332.4,11,1,0,79
1789054604,20,326.0,340.0,329.9,6,0,0,79
1789054605,20,314.0,345.0,329.2,7,1,0,79
1789054606,20,326.0,335.0,329.6,6,0,0,79
1789054607,20,325.0,346.0,330.6,7,1,0,79
1789054608,20,324.0,336.0,329.0,3,0,0,79
1789054609,20,326.0,337.0,330.4,10,0,0,79
1789054610,20,319.0,334.0,328.9,7,0,0,79
1789054611,20,317.0,338.0,329.1,6,0,0,79
1789054612,20,263.0,340.0,325.0,11,0,0,79
1789054613,20,325.0,346.0,330.0,6,1,0,79
1789054614,20,326.0,340.0,329.8,9,0,0,79
1789054615,20,326.0,337.0,329.9,9,0,0,79
1789054616,20,325.0,337.0,329.9,10,0,0,79
1789054617,20,313.0,334.0,329.1,9,0,0,79
1789054618,20,326.0,343.0,330.2,8,1,0,79
1789054619,20,325.0,338.0,330.6,10,0,0,79
1789054621,20,305.0,335.0,328.2,10,0,0,79
1789054622,20,279.0,342.0,325.4,8,1,0,79
1789054623,20,327.0,333.0,329.6,8,0,0,79
1789054624,20,318.0,339.0,329.8,9,0,0,80
1789054625,20,325.0,337.0,329.8,7,0,0,79
1789054626,20,311.0,347.0,330.5,9,1,0,79
1789054627,20,323.0,337.0,329.6,9,0,0,79
1789054628,20,326.0,332.0,329.6,10,0,0,79
1789054629,20,314.0,339.0,328.9,8,0,0,79
1789054630,20,326.0,345.0,331.2,12,1,0,79
1789054631,20,272.0,341.0,324.6,10,1,0,80
1789054632,20,325.0,346.0,331.9,14,1,0,79
1789054633,20,325.0,340.0,330.3,9,0,0,79
1789054634,20,325.0,337.0,330.1,11,0,0,79
1789054635,20,323.0,342.0,329.6,7,1,0,79
1789054636,20,323.0,342.0,330.8,11,2,0,79
1789054637,20,319.0,344.0,331.7,11,2,0,79
1789054638,20,313.0,333.0,328.9,10,0,0,80
1789054639,20,323.0,335.0,329.6,9,0,0,79
1789054640,20,321.0,336.0,329.4,8,0,0,79
1789054641,20,236.0,337.0,319.3,8,0,0,79
1789054642,20,322.0,335.0,329.4,9,0,0,79
1789054643,20,325.0,341.0,330.4,10,1,0,79
1789054644,20,326.0,333.0,329.4,9,0,0,80
1789054645,20,313.0,339.0,329.4,10,0,0,79
1789054646,20,303.0,334.0,327.9,7,0,0,79
1789054647,20,326.0,333.0,329.5,7,0,0,79
1789054648,20,317.0,338.0,329.9,12,0,0,79
1789054649,20,325.0,336.0,329.6,7,0,0,79
1789054650,20,266.0,340.0,326.4,8,0,0,80
1789054651,20,315.0,334.0,328.4,10,0,0,79
1789054652,20,325.0,341.0,330.1,7,1,0,79
1789054653,20,291.0,341.0,328.3,8,1,0,80
1789054654,20,309.0,345.0,329.6,10,1,0,79
1789054655,20,326.0,342.0,329.7,8,1,0,79
1789054656,20,316.0,334.0,329.5,9,0,0,79
1789054657,20,325.0,340.0,330.3,7,0,0,79
1789054658,20,313.0,337.0,328.9,10,0,0,79
1789054659,20,237.0,338.0,321.1,12,0,0,79
1789054660,20,324.0,339.0,329.6,7,0,0,80
1789054661,20,322.0,337.0,329.8,10,0,0,80
1789054663,20,323.0,335.0,329.3,8,0,0,79
1789054664,20,293.0,344.0,328.1,9,1,0,80
1789054665,20,323.0,352.0,330.0,10,1,1,79
1789054666,20,309.0,333.0,328.5,7,0,0,79
1789054667,20,309.0,335.0,328.6,10,0,0,79
1789054668,20,326.0,342.0,330.2,8,1,0,79
1789054669,20,264.0,354.0,330.4,13,4,1,80
1789054670,20,324.0,341.0,329.0,5,1,0,80
1789054671,20,321.0,340.0,329.4,9,0,0,80
1789054672,20,307.0,337.0,329.6,12,0,0,79
1789054673,20,310.0,337.0,328.6,9,0,0,79
1789054674,20,325.0,338.0,330.1,11,0,0,79
1789054675,20,318.0,342.0,329.7,10,1,0,79
1789054676,20,325.0,345.0,330.1,8,1,0,79
1789054677,20,325.0,338.0,329.6,8,0,0,80
1789054678,20,67.0,339.0,294.2,7,0,0,54
1789054679,20,67.0,342.0,307.2,9,1,0,79
1789054680,20,320.0,344.0,329.3,8,1,0,80
1789054681,20,319.0,335.0,329.2,9,0,0,80
1789054682,20,325.0,347.0,330.2,8,1,0,80
1789054683,20,325.0,336.0,329.5,7,0,0,80
1789054684,20,324.0,334.0,328.9,7,0,0,80
1789054685,20,316.0,337.0,329.4,8,0,0,79
1789054686,20,307.0,339.0,329.1,6,0,0,79
1789054687,20,303.0,344.0,329.5,7,1,0,80
1789054688,20,263.0,350.0,324.7,9,1,0,79
1789054689,20,312.0,337.0,328.6,9,0,0,79
1789054690,20,324.0,336.0,329.9,9,0,0,80
1789054691,20,325.0,333.0,329.6,11,0,0,80
1789054692,20,321.0,336.0,329.6,9,0,0,80
1789054693,20,299.0,334.0,327.9,6,0,0,80
1789054694,20,315.0,340.0,330.1,8,0,0,79
1789054695,20,295.0,341.0,327.6,8,1,0,79
1789054696,20,325.0,345.0,330.3,6,1,0,80
1789054697,20,300.0,351.0,332.2,13,2,1,80
1789054698,20,302.0,337.0,328.1,9,0,0,79
1789054699,20,325.0,334.0,329.6,7,0,0,79
1789054700,20,322.0,343.0,329.8,7,1,0,80
1789054701,20,311.0,335.0,328.9,7,0,0,80
1789054702,20,316.0,347.0,330.0,9,1,0,79
1789054703,20,326.0,338.0,329.8,8,0,0,79
1789054705,20,324.0,334.0,329.6,5,0,0,80
1789054706,20,308.0,333.0,328.6,7,0,0,80
1789054707,20,220.0,342.0,324.6,8,2,0,80
1789054708,20,323.0,333.0,329.1,5,0,0,80
1789054709,20,62.0,338.0,313.2,6,0,0,59
1789054710,20,176.0,344.0,305.4,5,2,0,80
1789054711,20,315.0,341.0,329.8,8,1,0,80
1789054712,20,325.0,334.0,329.8,9,0,0,79
1789054713,20,325.0,347.0,330.9,11,1,0,80
1789054714,20,308.0,341.0,329.1,7,1,0,80
1789054715,20,270.0,346.0,330.4,12,4,0,80
1789054716,20,326.0,342.0,330.9,10,1,0,80
1789054717,20,317.0,337.0,329.1,9,0,0,80
1789054718,20,325.0,345.0,330.1,8,1,0,80
1789054719,20,325.0,337.0,329.8,8,0,0,80
1789054720,20,57.0,331.0,114.9,3,0,0,50
1789054721,20,55.0,344.0,97.7,2,2,0,78
1789054722,20,262.0,372.0,330.1,9,5,3,85
1789054723,20,142.0,365.0,319.1,9,2,1,84
1789054724,20,263.0,370.0,329.8,9,4,3,86
1789054725,20,313.0,393.0,334.4,12,3,2,77
1789054726,20,169.0,351.0,319.8,10,4,1,86
1789054727,20,313.0,358.0,332.6,11,4,2,86
1789054728,20,80.0,384.0,306.4,9,3,1,85
1789054729,20,302.0,349.0,329.1,9,5,0,87
1789054730,20,198.0,367.0,312.4,9,2,1,85
1789054731,20,294.0,343.0,325.8,10,3,0,87
1789054732,20,293.0,346.0,327.0,10,3,0,87
1789054733,20,229.0,368.0,310.4,7,3,1,86
1789054734,20,311.0,368.0,333.1,11,6,2,86
1789054735,20,291.0,366.0,329.7,10,3,1,87
1789054736,20,174.0,347.0,310.9,9,1,0,87
1789054737,20,232.0,352.0,300.5,5,5,3,80
1789054738,20,326.0,338.0,329.8,10,0,0,80
1789054739,20,325.0,333.0,329.6,9,0,0,79
1789054740,20,321.0,344.0,330.2,10,1,0,79
1789054741,20,325.0,344.0,330.4,10,1,0,80
1789054742,20,323.0,332.0,329.5,10,0,0,79
1789054743,20,276.0,336.0,327.3,10,0,0,80
1789054744,20,259.0,339.0,325.4,9,0,0,79
1789054745,20,326.0,340.0,330.7,12,0,0,79
1789054747,20,325.0,341.0,330.1,8,1,0,80
1789054748,20,326.0,337.0,329.4,6,0,0,80
1789054749,20,326.0,336.0,329.9,10,0,0,80
1789054750,20,325.0,339.0,329.3,7,0,0,80
1789054751,20,312.0,341.0,329.4,9,1,0,80
1789054752,20,308.0,333.0,328.4,6,0,0,80
1789054753,20,326.0,336.0,329.9,8,0,0,80
1789054754,20,289.0,342.0,328.4,10,2,0,80
1789054755,20,324.0,336.0,329.6,7,0,0,80
1789054756,20,326.0,342.0,330.4,8,1,0,80
1789054757,20,326.0,342.0,330.6,9,2,0,80
1789054758,20,324.0,335.0,328.9,6,0,0,80
1789054759,20,307.0,342.0,328.1,7,1,0,80
1789054760,20,323.0,335.0,329.1,6,0,0,80
1789054761,20,325.0,338.0,330.1,9,0,0,80
1789054762,20,321.0,346.0,329.6,8,1,0,80
1789054763,20,228.0,336.0,319.4,7,0,0,79
1789054764,20,326.0,341.0,330.4,9,1,0,80
1789054765,20,321.0,339.0,329.9,8,0,0,80
1789054766,20,325.0,334.0,329.8,7,0,0,80
1789054767,20,322.0,344.0,329.9,9,1,0,80
1789054768,20,326.0,343.0,330.9,11,1,0,80
1789054769,20,315.0,337.0,328.9,5,0,0,80
1789054770,20,326.0,334.0,329.4,8,0,0,80
1789054771,20,325.0,348.0,330.1,5,1,0,80
1789054772,20,321.0,334.0,328.9,8,0,0,78
1789054773,20,196.0,339.0,324.2,10,0,0,80
1789054774,20,320.0,333.0,328.9,9,0,0,80
1789054775,20,326.0,337.0,330.1,9,0,0,80
1789054776,20,323.0,339.0,330.1,6,0,0,80
1789054777,20,325.0,333.0,329.4,8,0,0,80
1789054778,20,302.0,349.0,329.0,7,1,0,80
1789054779,20,323.0,337.0,329.8,8,0,0,80
1789054780,20,326.0,341.0,330.7,10,1,0,80
1789054781,20,314.0,334.0,328.6,8,0,0,80
1789054782,20,243.0,339.0,321.1,7,0,0,80
1789054783,20,300.0,342.0,329.2,7,1,0,80
1789054784,20,318.0,350.0,330.0,9,1,0,80
1789054785,20,325.0,341.0,329.9,7,1,0,80
1789054786,20,314.0,342.0,329.1,6,1,0,80
1789054787,20,325.0,333.0,329.4,7,0,0,80
1789054789,20,325.0,341.0,330.6,8,1,0,80
1789054790,20,322.0,340.0,330.2,9,0,0,80
1789054791,20,313.0,335.0,328.9,9,0,0,80
1789054792,20,254.0,337.0,322.5,8,0,0,80
1789054793,20,324.0,336.0,328.9,4,0,0,80
1789054794,20,320.0,336.0,329.7,8,0,0,80
1789054795,20,320.0,333.0,328.6,8,0,0,80
1789054796,20,325.0,333.0,329.6,8,0,0,80
1789054797,20,314.0,339.0,328.9,8,0,0,80
1789054798,20,324.0,332.0,329.1,4,0,0,80
1789054799,20,303.0,339.0,327.9,8,0,0,79
1789054800,20,324.0,336.0,329.7,8,0,0,80
1789054801,20,248.0,338.0,323.1,11,0,0,77
1789054802,20,320.0,343.0,330.4,9,1,0,80
1789054803,20,322.0,334.0,328.7,5,0,0,80
1789054804,20,326.0,342.0,331.1,12,1,0,80
1789054805,20,326.0,337.0,330.1,9,0,0,80
1789054806,20,303.0,333.0,327.9,6,0,0,80
1789054807,20,320.0,338.0,329.4,6,0,0,80
1789054808,20,326.0,336.0,330.0,5,0,0,80
1789054809,20,310.0,339.0,329.6,8,0,0,80
1789054810,20,311.0,337.0,329.0,6,0,0,80
1789054811,20,258.0,341.0,323.6,12,1,0,80
1789054812,20,324.0,336.0,329.8,11,0,0,80
1789054813,20,321.0,333.0,329.1,8,0,0,80
1789054814,20,326.0,336.0,329.9,9,0,0,80
1789054815,20,326.0,342.0,330.6,11,1,0,80
1789054816,20,316.0,340.0,329.0,6,0,0,80
1789054817,20,323.0,333.0,329.1,7,0,0,80
1789054818,20,326.0,337.0,330.5,9,0,0,80
1789054819,20,323.0,341.0,329.6,8,1,0,80
1789054820,20,241.0,341.0,322.5,8,2,0,80
1789054821,20,292.0,345.0,328.9,10,1,0,80
1789054822,20,311.0,339.0,328.9,8,0,0,80
1789054823,20,327.0,332.0,329.7,8,0,0,80
1789054824,20,321.0,349.0,330.5,10,1,0,80
1789054825,20,320.0,333.0,329.4,10,0,0,80
1789054826,20,325.0,336.0,329.9,12,0,0,80
1789054827,20,298.0,344.0,328.8,8,1,0,80
1789054828,20,297.0,337.0,327.9,10,0,0,80
1789054830,20,288.0,336.0,324.8,6,0,0,81
1789054831,20,312.0,339.0,328.7,9,0,0,80
1789054832,20,324.0,336.0,330.3,9,0,0,80
1789054833,20,325.0,346.0,331.2,10,1,0,80
1789054834,20,325.0,333.0,329.6,10,0,0,80
1789054835,20,313.0,340.0,329.1,7,0,0,80
1789054836,20,324.0,334.0,329.4,6,0,0,80
1789054837,20,325.0,343.0,329.8,7,1,0,80
1789054838,20,324.0,341.0,330.1,8,1,0,80
1789054839,20,312.0,333.0,327.6,4,0,0,79
1789054840,20,171.0,346.0,323.7,10,1,0,80
1789054841,20,323.0,354.0,330.5,9,1,1,79
1789054842,20,325.0,345.0,330.4,10,1,0,80
1789054843,20,316.0,335.0,329.7,9,0,0,80
1789054844,20,323.0,338.0,329.4,8,0,0,80
1789054845,20,322.0,335.0,329.2,8,0,0,80
1789054846,20,307.0,347.0,329.8,11,2,0,80
1789054847,20,323.0,334.0,329.0,7,0,0,79
1789054848,20,325.0,337.0,330.2,10,0,0,80
1789054849,20,258.0,345.0,325.1,9,2,0,80
1789054850,20,316.0,340.0,329.2,7,0,0,80
1789054851,20,246.0,343.0,326.4,10,1,0,80
1789054852,20,319.0,342.0,329.5,8,1,0,80
1789054853,20,306.0,334.0,328.6,10,0,0,80
1789054854,20,262.0,339.0,325.6,10,0,0,80
1789054855,20,325.0,333.0,329.2,8,0,0,80
1789054856,20,325.0,344.0,330.4,7,1,0,80
1789054857,20,317.0,343.0,329.3,8,1,0,80
1789054858,20,227.0,341.0,322.9,9,1,0,80
1789054859,20,325.0,342.0,330.5,10,1,0,80
1789054860,20,323.0,337.0,329.9,8,0,0,80
1789054861,20,325.0,333.0,329.2,5,0,0,80
1789054862,20,314.0,341.0,330.1,10,1,0,80
1789054863,20,301.0,337.0,329.1,10,0,0,80
1789054864,20,313.0,343.0,329.6,8,1,0,80
1789054865,20,323.0,343.0,330.4,9,1,0,80
1789054866,20,324.0,349.0,330.8,11,1,0,80
1789054867,20,266.0,341.0,323.1,11,1,0,80
1789054868,20,326.0,347.0,330.9,11,1,0,79
1789054869,20,325.0,348.0,330.0,6,1,0,80
1789054870,20,325.0,333.0,329.5,9,0,0,80
1789054872,20,311.0,337.0,328.9,9,0,0,80
1789054873,20,325.0,334.0,329.6,10,0,0,80
1789054874,20,326.0,347.0,331.1,9,1,0,80
1789054875,20,324.0,337.0,330.4,12,0,0,80
1789054876,20,313.0,337.0,329.1,10,0,0,80
1789054877,20,255.0,344.0,324.2,9,1,0,80
1789054878,20,324.0,342.0,330.3,10,1,0,80
1789054879,20,306.0,336.0,328.1,9,0,0,80
1789054880,20,324.0,334.0,329.4,9,0,0,80
1789054881,20,312.0,341.0,329.3,8,1,0,80
1789054882,20,325.0,341.0,330.2,11,1,0,80
1789054883,20,326.0,339.0,329.6,6,0,0,80
1789054884,20,325.0,342.0,330.1,8,1,0,80
1789054885,20,315.0,335.0,329.1,9,0,0,80
1789054886,20,193.0,347.0,323.0,11,2,0,80
1789054887,20,316.0,337.0,328.9,10,0,0,80
1789054888,20,325.0,342.0,330.8,9,1,0,80
1789054889,20,59.0,345.0,278.0,7,2,0,80
1789054890,20,324.0,341.0,329.8,8,1,0,80
1789054891,20,311.0,335.0,328.8,8,0,0,80
1789054892,20,326.0,344.0,330.9,10,2,0,80
1789054893,20,299.0,339.0,328.6,8,0,0,80
1789054894,20,301.0,339.0,327.2,8,0,0,75
1789054895,20,322.0,344.0,330.7,9,3,0,80
1789054896,20,316.0,337.0,329.4,11,0,0,80
1789054897,20,325.0,340.0,329.6,9,0,0,80
1789054898,20,325.0,341.0,329.8,7,1,0,80
1789054899,20,56.0,347.0,316.6,10,2,0,58
1789054900,20,53.0,59.0,55.5,0,0,0,50
1789054901,20,52.0,362.0,187.0,4,3,2,78
1789054902,20,304.0,348.0,330.2,8,2,0,79
1789054903,20,185.0,349.0,325.9,8,5,0,85
1789054904,20,267.0,366.0,327.6,8,4,1,86
1789054905,20,179.0,359.0,311.4,9,4,1,87
1789054906,20,291.0,354.0,326.1,7,4,1,86
1789054907,20,283.0,351.0,326.2,11,3,1,71
1789054908,20,83.0,348.0,308.1,9,3,0,87
1789054909,20,310.0,358.0,331.6,10,6,2,86
1789054910,20,74.0,370.0,311.9,10,3,1,87
1789054911,20,262.0,372.0,330.1,9,6,2,87
1789054912,20,230.0,361.0,322.1,8,3,2,74
1789054913,20,76.0,375.0,302.8,7,1,1,86
1789054915,20,310.0,397.0,333.5,10,5,2,87
1789054916,20,248.0,347.0,316.9,8,3,0,80
1789054917,20,221.0,372.0,322.6,11,3,1,87
1789054918,20,221.0,371.0,307.4,6,3,3,80
1789054919,20,313.0,335.0,328.8,8,0,0,80
1789054920,20,310.0,333.0,328.4,7,0,0,80
1789054921,20,326.0,338.0,330.7,10,0,0,80
1789054922,20,326.0,336.0,329.9,11,0,0,80
1789054923,20,320.0,336.0,329.2,9,0,0,80
1789054924,20,322.0,335.0,329.7,9,0,0,80
1789054925,20,223.0,340.0,321.1,10,0,0,80
1789054926,20,324.0,336.0,329.4,6,0,0,80
1789054927,20,317.0,341.0,328.9,9,1,0,80
1789054928,20,310.0,336.0,328.7,9,0,0,80
1789054929,20,323.0,335.0,329.9,10,0,0,80
1789054930,20,326.0,338.0,330.1,9,0,0,80
1789054931,20,325.0,335.0,329.4,8,0,0,80
1789054932,20,322.0,341.0,329.6,8,1,0,80
1789054933,20,326.0,342.0,330.1,5,1,0,80
1789054934,20,243.0,339.0,324.2,11,0,0,80
1789054935,20,326.0,348.0,330.5,8,1,0,80
1789054936,20,325.0,335.0,330.6,12,0,0,80
1789054937,20,326.0,338.0,330.0,7,0,0,80
1789054938,20,326.0,336.0,329.8,7,0,0,80
1789054939,20,317.0,332.0,328.9,7,0,0,80
1789054940,20,325.0,333.0,329.2,7,0,0,80
1789054941,20,310.0,334.0,327.7,7,0,0,80
1789054942,20,308.0,335.0,328.8,8,0,0,80
1789054943,20,220.0,344.0,321.1,12,2,0,81
1789054944,20,317.0,332.0,328.7,8,0,0,81
1789054945,20,308.0,338.0,328.9,7,0,0,80
1789054946,20,326.0,342.0,330.9,7,1,0,80
1789054947,20,325.0,334.0,329.6,7,0,0,80
1789054948,20,325.0,341.0,330.1,6,1,0,80
1789054949,20,320.0,340.0,329.8,10,0,0,80
1789054950,20,326.0,340.0,330.2,10,0,0,80
1789054951,20,301.0,337.0,328.6,7,0,0,80
1789054952,20,251.0,341.0,322.6,7,1,0,80
1789054953,20,309.0,346.0,329.7,7,1,0,80
1789054954,20,313.0,333.0,328.3,7,0,0,80
1789054956,20,313.0,336.0,328.4,7,0,0,80
1789054957,20,325.0,350.0,330.3,6,1,0,80
1789054958,20,325.0,337.0,329.6,6,0,0,80
1789054959,20,326.0,333.0,329.8,6,0,0,80
1789054960,20,316.0,334.0,328.1,5,0,0,80
1789054961,20,322.0,335.0,328.9,7,0,0,80
1789054962,20,327.0,340.0,330.4,8,0,0,79
1789054963,20,214.0,338.0,317.1,9,0,0,80
1789054964,20,321.0,337.0,328.9,8,0,0,80
1789054965,20,320.0,333.0,329.1,8,0,0,80
1789054966,20,321.0,335.0,329.4,8,0,0,80
1789054967,20,325.0,338.0,329.9,6,0,0,80
1789054968,20,321.0,333.0,329.3,6,0,0,80
1789054969,20,327.0,334.0,329.6,5,0,0,80
1789054970,20,326.0,337.0,330.2,7,0,0,80
1789054971,20,325.0,335.0,329.9,7,0,0,80
1789054972,20,267.0,339.0,322.5,7,0,0,80
1789054973,20,308.0,339.0,328.5,7,0,0,80
1789054974,20,312.0,337.0,328.8,7,0,0,80
1789054975,20,324.0,345.0,330.9,9,2,0,80
1789054976,20,325.0,342.0,330.5,11,1,0,80
1789054977,20,326.0,337.0,329.9,5,0,0,80
1789054978,20,322.0,339.0,330.1,9,0,0,80
1789054979,20,285.0,339.0,327.6,7,0,0,80
1789054980,20,320.0,340.0,330.1,10,0,0,80
1789054981,20,253.0,343.0,325.6,8,2,0,81
1789054982,20,310.0,335.0,328.1,6,0,0,80
1789054983,20,316.0,337.0,329.1,8,0,0,80
1789054984,20,317.0,332.0,328.7,7,0,0,80
1789054985,20,307.0,337.0,328.2,8,0,0,80
1789054986,20,325.0,341.0,329.9,7,1,0,80
1789054987,20,318.0,333.0,328.8,7,0,0,80
1789054988,20,325.0,338.0,329.8,10,0,0,80
1789054989,20,326.0,336.0,329.7,9,0,0,80
1789054990,20,312.0,335.0,329.0,8,0,0,78
1789054991,20,231.0,342.0,326.9,11,2,0,80
1789054992,20,326.0,349.0,331.1,10,1,0,80
1789054993,20,325.0,342.0,330.1,8,1,0,80
1789054994,20,312.0,337.0,328.8,7,0,0,80
1789054995,20,306.0,332.0,328.4,7,0,0,80
1789054997,20,325.0,339.0,329.9,8,0,0,80
1789054998,20,315.0,333.0,328.8,7,0,0,80
1789054999,20,326.0,339.0,329.9,8,0,0,81
1789055000,20,316.0,333.0,328.6,8,0,0,80
1789055001,20,189.0,340.0,319.3,10,0,0,81
1789055002,20,302.0,338.0,328.8,9,0,0,80
1789055003,20,326.0,335.0,329.8,8,0,0,80
1789055004,20,262.0,341.0,327.4,12,1,0,81
1789055005,20,317.0,332.0,328.7,6,0,0,81
1789055006,20,326.0,336.0,330.1,7,0,0,80
1789055007,20,321.0,333.0,328.9,9,0,0,80
1789055008,20,324.0,336.0,329.8,9,0,0,80
1789055009,20,311.0,335.0,328.6,10,0,0,80
1789055010,20,252.0,343.0,325.5,9,2,0,80
1789055011,20,324.0,345.0,330.8,9,1,0,80
1789055012,20,300.0,337.0,328.5,10,0,0,80
1789055013,20,314.0,338.0,329.3,6,0,0,80
1789055014,20,304.0,339.0,329.2,10,0,0,80
1789055015,20,293.0,334.0,327.2,7,0,0,80
1789055016,20,326.0,339.0,330.0,9,0,0,80
1789055017,20,304.0,339.0,328.9,8,0,0,80
1789055018,20,323.0,333.0,329.1,5,0,0,80
1789055019,20,306.0,339.0,329.5,9,0,0,80
1789055020,20,200.0,340.0,323.1,12,0,0,80
1789055021,20,324.0,336.0,329.7,8,0,0,80
1789055022,20,308.0,336.0,328.9,8,0,0,80
1789055023,20,326.0,341.0,330.2,7,1,0,80
1789055024,20,271.0,338.0,326.9,8,0,0,80
1789055025,20,325.0,337.0,329.8,8,0,0,80
1789055026,20,323.0,338.0,329.6,7,0,0,81
1789055027,20,325.0,333.0,328.9,4,0,0,80
1789055028,20,307.0,344.0,329.6,11,1,0,80
1789055029,20,259.0,344.0,326.2,8,2,0,80
1789055030,20,306.0,339.0,328.9,7,0,0,80
1789055031,20,302.0,337.0,327.7,8,0,0,80
1789055032,20,315.0,339.0,330.2,11,0,0,80
1789055033,20,325.0,334.0,329.6,9,0,0,80
1789055034,20,313.0,336.0,328.4,9,0,0,80
1789055035,20,325.0,335.0,329.6,5,0,0,80
1789055036,20,325.0,340.0,330.4,9,0,0,80
1789055038,20,317.0,334.0,328.5,7,0,0,80
1789055039,20,277.0,336.0,325.9,11,0,0,78
1789055040,20,81.0,341.0,314.8,11,1,0,80
1789055041,20,326.0,337.0,330.1,8,0,0,80
1789055042,20,325.0,341.0,330.3,11,1,0,80
1789055043,20,311.0,344.0,329.3,9,2,0,80
1789055044,20,325.0,334.0,329.6,6,0,0,80
1789055045,20,326.0,344.0,330.4,7,1,0,80
